year,date,home_team,away_team,home_team_goals,away_team_goals,goal_difference,winning_team,venue,attendance,referee,notes,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,home_manager,home_captain,away_manager,away_captain,officials,round,score,host,home_goal,away_goal,home_goal_long,away_goal_long,home_own_goal,away_own_goal,home_penalty_goal,away_penalty_goal,home_penalty_miss_long,away_penalty_miss_long,home_penalty_shootout_goal_long,away_penalty_shootout_goal_long,home_penalty_shootout_miss_long,away_penalty_shootout_miss_long,home_red_card,away_red_card,home_yellow_red_card,away_yellow_red_card,home_yellow_card_long,away_yellow_card_long,home_substitute_in_long,away_substitute_in_long
1986,06-06-1986,England,Morocco,0,0,0,Draw,"Tecnologico, Monterrey",20200,Gabriel Gonzalez Roa,Unknown,0,0.0,0.0,0,0.0,0.0,Bobby Robson,Bryan Robson,Jose Faria,Ezzaki Badou,Gabriel Gonzalez Roa (Referee) · Carlos Esposito (Ar1) · Siegfried Kirschen (Ar2),Group Stage,0–0,Mexico,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Ray Wilkins · 42,Unknown,Unknown,Unknown,"['40&Rsquor;|0:0|Ray Wilkins', '68&Rsquor;|0:0|Mark Hateley']","['50&Rsquor;|0:0|Labid Khalifa', '76&Rsquor;|0:0|Abderrazak Khairi']","['41&Rsquor;|0:0|Steve Hodge|For Bryan Robson', '76&Rsquor;|0:0|Gary Stevens']","['73&Rsquor;|0:0|Lahcen Ouadani|For Abdelmajid Lamriss', '87&Rsquor;|0:0|Abdelaziz Souleimani|For Mustafa Merry']"
1986,11-06-1986,Iraq,Mexico,0,1,1,Mexico,"Estadio Azteca, Mexico City",103763,Zoran Petrovic,Unknown,0,0.0,0.0,1,0.0,0.0,Evaristo,Khalil Allawi,Bora Milutinovic,Tomás Boy,Zoran Petrovic (Referee) · Lajos Nemeth (Ar1) · Luigi Agnolin (Ar2),Group Stage,0–1,Mexico,Unknown,Fernando Quirarte · 54,Unknown,['54&Rsquor;|0:1|Fernando Quirarte'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['30&Rsquor;|0:0|Karim Saddam', '73&Rsquor;|0:1|Khalil Allawi']",Unknown,"['60&Rsquor;|0:1|Rahim Hameed|For Natik Hashim', '70&Rsquor;|0:1|Shaker Mahmoud|For Anad Abid']","['62&Rsquor;|0:1|Alejandro Domínguez|For Rafael Amador', '79&Rsquor;|0:1|Francisco Javier Cruz|For Carlos De Los Cobos']"
1986,11-06-1986,Paraguay,Belgium,2,2,0,Draw,"Bombonera - Estadio Nemesio Diez, Toluca",16000,Bogdan Dotchev,Unknown,2,0.0,0.0,2,0.0,0.0,Cayetano Re,Rogelio Delgado,Guy Thys,Jan Ceulemans,Bogdan Dotchev (Referee) · Ali Bennaceur (Ar1) · Hernan Silva Arce (Ar2),Group Stage,2–2,Mexico,Roberto Cabañas · 50|Roberto Cabañas · 76,Franky Vercauteren · 30|Daniel Veyt · 59,"['50&Rsquor;|1:1|Roberto Cabañas', '76&Rsquor;|2:2|Roberto Cabañas']","['30&Rsquor;|0:1|Franky Vercauteren', '59&Rsquor;|1:2|Daniel Veyt']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['55&Rsquor;|1:1|Julio César Romero'],['55&Rsquor;|1:1|Jan Ceulemans'],['68&Rsquor;|1:2|Ramón Hicks|For Alfredo Mendoza'],['89&Rsquor;|2:2|Franky Van Der Elst']
1986,12-06-1986,Northern Ireland,Brazil,0,3,3,Brazil,"Jalisco, Guadalajara",51000,Siegfried Kirschen,Unknown,0,0.0,0.0,3,0.0,0.0,Billy Bingham,Sammy Mcilroy,Tele Santana,Edinho,Siegfried Kirschen (Referee) · Idrissa Traore (Ar1) · George Courtney (Ar2),Group Stage,0–3,Mexico,Unknown,Careca · 15|Josimar · 42|Careca · 87,Unknown,"['15&Rsquor;|0:1|Careca', '42&Rsquor;|0:2|Josimar', '87&Rsquor;|0:3|Careca']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['12&Rsquor;|0:0|Mal Donaghy'],Unknown,"['67&Rsquor;|0:2|Billy Hamilton|For Norman Whiteside', '71&Rsquor;|0:2|Gerry Armstrong|For David Campbell']","['27&Rsquor;|0:1|Walter Casagrande|For Müller', '68&Rsquor;|0:2|Zico|For Sócrates']"
1986,12-06-1986,Algeria,Spain,0,3,3,Spain,"Tecnologico, Monterrey",23980,Shizuo Takada,Unknown,0,0.0,0.0,3,0.0,0.0,Rabah Saadane,Mahmoud Guendouz,Miguel Munoz,José Antonio Camacho,Shizuo Takada (Referee) · Edwin Picon-Ackong (Ar1) · Carlos Esposito (Ar2),Group Stage,0–3,Mexico,Unknown,Ramón Calderé · 15|Ramón Calderé · 68|Eloy Olaya · 70,Unknown,"['15&Rsquor;|0:1|Ramón Calderé', '68&Rsquor;|0:2|Ramón Calderé', '70&Rsquor;|0:3|Eloy Olaya']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['33&Rsquor;|0:1|Rabah Madjer'],['89&Rsquor;|0:3|Andoni Goikoetxea'],"['20&Rsquor;|0:1|Larbi El Hadi|For Nacerdine Drid', '58&Rsquor;|0:1|Djamel Menad|For Djamel Zidane']","['46&Rsquor;|0:1|Eloy Olaya|For Emilio Butragueño', '63&Rsquor;|0:1|Juan Antonio Señor']"
1986,13-06-1986,Denmark,West Germany,2,0,2,Denmark,"Estadio Corregidora, Queretaro",36000,Alexis Ponnet,Unknown,2,0.0,0.0,0,0.0,0.0,Sepp Piontek,Morten Olsen,Franz Beckenbauer,Harald Schumacher,Alexis Ponnet (Referee) · Christopher Bambridge (Ar1) · Erik Fredriksson (Ar2),Group Stage,2–0,Mexico,John Eriksen · 62,Unknown,['62&Rsquor;|2:0|John Eriksen'],Unknown,Unknown,Unknown,Jesper Olsen (P) · 43,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Frank Arnesen · 88,Unknown,Unknown,Unknown,['36&Rsquor;|0:0|Frank Arnesen'],"['48&Rsquor;|1:0|Norbert Eder', '51&Rsquor;|1:0|Ditmar Jakobs']","['46&Rsquor;|1:0|John Eriksen|For Preben Elkjær', '71&Rsquor;|2:0|Allan Simonsen|For Jesper Olsen']","['46&Rsquor;|1:0|Pierre Littbarski|For Wolfgang Rolff', '71&Rsquor;|2:0|Karl-Heinz Rummenigge|For Karlheinz Förster']"
1986,13-06-1986,Scotland,Uruguay,0,0,0,Draw,"Neza, Nezahualcoyotl",20000,Joel Quiniou,Unknown,0,0.0,0.0,0,0.0,0.0,Alex Ferguson,Willie Miller,Omar Borras,Jorge Barrios,Joel Quiniou (Referee) · Jesus Diaz Palacio (Ar1) · Ali Bennaceur (Ar2),Group Stage,0–0,Mexico,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,José Batista · 1,Unknown,Unknown,"['48&Rsquor;|0:0|David Narey', '62&Rsquor;|0:0|Steve Nicol']","['32&Rsquor;|0:0|Wilmar Cabrera', '72&Rsquor;|0:0|Víctor Diogo', '87&Rsquor;|0:0|Fernando Álvez']","['70&Rsquor;|0:0|Charlie Nicholas', '70&Rsquor;|0:0|Davie Cooper|For Steve Nicol']","['70&Rsquor;|0:0|Mario Saralegui|For Venancio Ramos', '84&Rsquor;|0:0|Antonio Alzamendi|For Enzo Francescoli']"
1986,06-06-1986,Hungary,Canada,2,0,2,Hungary,"Estadio Irapuato, Irapuato",13800,Jamal Al Sharif,Unknown,2,0.0,0.0,0,0.0,0.0,Gyorgy Mezey,Antal Nagy,Tony Waiters,Bruce Wilson,Jamal Al Sharif (Referee) · Zoran Petrovic (Ar1) · Christopher Bambridge (Ar2),Group Stage,2–0,Mexico,Márton Esterházy · 2|Lajos Détári · 75,Unknown,"['2&Rsquor;|1:0|Márton Esterházy', '75&Rsquor;|2:0|Lajos Détári']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mike Sweeney · 85,Unknown,Unknown,Unknown,"['52&Rsquor;|1:0|Mike Sweeney', '83&Rsquor;|2:0|Bob Lenarduzzi']","['28&Rsquor;|1:0|Antal Róth|For Győző Burcsa', '62&Rsquor;|1:0|László Dajka']","['41&Rsquor;|1:0|Mike Sweeney|For Bruce Wilson', '53&Rsquor;|1:0|Branko Šegota|For Paul James']"
1986,06-06-1986,Brazil,Algeria,1,0,1,Brazil,"Jalisco, Guadalajara",48000,Romulo Mendez Molina,Unknown,1,0.0,0.0,0,0.0,0.0,Tele Santana,Edinho,Rabah Saadane,Mahmoud Guendouz,Romulo Mendez Molina (Referee) · Jose Luis Martinez Bazan (Ar1) · Joel Quiniou (Ar2),Group Stage,1–0,Mexico,Careca · 66,Unknown,['66&Rsquor;|1:0|Careca'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['10&Rsquor;|0:0|Paulo Roberto Falcão|For Édson Boaro', '59&Rsquor;|0:0|Müller|For Walter Casagrande']","['68&Rsquor;|1:0|Tedj Bensaoula|For Salah Assad', '80&Rsquor;|1:0|Djamel Zidane|For Lakhdar Belloumi']"
1986,08-06-1986,Denmark,Uruguay,6,1,5,Denmark,"Neza, Nezahualcoyotl",26500,Antonio Marquez Ramirez,Unknown,6,0.0,0.0,1,0.0,0.0,Sepp Piontek,Morten Olsen,Omar Borras,Eduardo Acevedo,Antonio Marquez Ramirez (Referee) · Jan Keizer (Ar1) · Romualdo Arppi Filho (Ar2),Group Stage,6–1,Mexico,Preben Elkjær · 11|Søren Lerby · 41|Michael Laudrup · 52|Preben Elkjær · 67|Preben Elkjær · 80|Jesper Olsen · 88,Unknown,"['11&Rsquor;|1:0|Preben Elkjær', '41&Rsquor;|2:0|Søren Lerby', '52&Rsquor;|3:1|Michael Laudrup', '67&Rsquor;|4:1|Preben Elkjær', '80&Rsquor;|5:1|Preben Elkjær', '88&Rsquor;|6:1|Jesper Olsen']",Unknown,Unknown,Unknown,Unknown,Enzo Francescoli (P) · 45,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Miguel Bossio · 19,Unknown,Unknown,['7&Rsquor;|0:0|Ivan Nielsen'],"['13&Rsquor;|1:0|Miguel Bossio', '35&Rsquor;|1:0|Jorge Orosmán Da Silva']","['57&Rsquor;|3:1|Jan Mølby|For Jens Jørn Bertelsen', '81&Rsquor;|5:1|Jesper Olsen|For Michael Laudrup']","['57&Rsquor;|3:1|José Zalazar|For Sergio Santín', '57&Rsquor;|3:1|Venancio Ramos|For Antonio Alzamendi']"
1986,07-06-1986,Mexico,Paraguay,1,1,0,Draw,"Estadio Azteca, Mexico City",114600,George Courtney,Unknown,1,0.0,0.0,1,0.0,0.0,Bora Milutinovic,Tomás Boy,Cayetano Re,Rogelio Delgado,George Courtney (Referee) · Erik Fredriksson (Ar1) · Ioan Igna (Ar2),Group Stage,1–1,Mexico,Luis Flores · 3,Julio César Romero · 85,['3&Rsquor;|1:0|Luis Flores'],['85&Rsquor;|1:1|Julio César Romero'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['26&Rsquor;|1:0|Manuel Negrete Arias', '75&Rsquor;|1:0|Hugo Sánchez', '80&Rsquor;|1:0|Mario Trejo']","['5&Rsquor;|1:0|Alfredo Mendoza', '30&Rsquor;|1:0|Vladimiro Schettina']","['58&Rsquor;|1:0|Miguel España|For Tomás Boy', '77&Rsquor;|1:0|Francisco Javier Cruz|For Luis Flores']","['62&Rsquor;|1:0|Jorge Guasch|For Alfredo Mendoza', '80&Rsquor;|1:0|Ramón Hicks|For Juan Torales']"
1986,08-06-1986,Iraq,Belgium,1,2,1,Belgium,"Bombonera - Estadio Nemesio Diez, Toluca",20000,Jesus Diaz Palacio,Unknown,1,0.0,0.0,2,0.0,0.0,Evaristo,Raad Hammoudi,Guy Thys,Jan Ceulemans,Jesus Diaz Palacio (Referee) · Vojtech Christov (Ar1) · Victoriano Sanchez Arminio (Ar2),Group Stage,1–2,Mexico,Ahmed Radhi · 59,Enzo Scifo · 16,['59&Rsquor;|1:2|Ahmed Radhi'],['16&Rsquor;|0:1|Enzo Scifo'],Unknown,Unknown,Unknown,Nico Claesen (P) · 21,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Basil Gorgis · 52,Unknown,"['1&Rsquor;|0:0|Basil Gorgis', '20&Rsquor;|0:1|Raad Hammoudi', '29&Rsquor;|0:2|Nadhum Shaker', '42&Rsquor;|0:2|Haris Mohammed', '48&Rsquor;|0:2|Samir Shaker', '65&Rsquor;|1:2|Natik Hashim']",['16&Rsquor;|0:1|Nico Claesen'],['81&Rsquor;|1:2|Rahim Hameed|For Karim Saddam'],"['67&Rsquor;|1:2|Lei Clijsters|For Enzo Scifo', '69&Rsquor;|1:2|Georges Grün|For Stéphane Demol']"
1986,08-06-1986,West Germany,Scotland,2,1,1,West Germany,"Estadio Corregidora, Queretaro",30000,Ioan Igna,Unknown,2,0.0,0.0,1,0.0,0.0,Franz Beckenbauer,Harald Schumacher,Alex Ferguson,Graeme Souness,Ioan Igna (Referee) · Bogdan Dotchev (Ar1) · Alan Snoddy (Ar2),Group Stage,2–1,Mexico,Rudi Völler · 22|Klaus Allofs · 50,Gordon Strachan · 18,"['22&Rsquor;|1:1|Rudi Völler', '50&Rsquor;|2:1|Klaus Allofs']",['18&Rsquor;|0:1|Gordon Strachan'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['30&Rsquor;|1:1|Steve Archibald', '44&Rsquor;|1:1|Eamonn Bannon', '74&Rsquor;|2:1|Maurice Malpas']","['63&Rsquor;|2:1|Ditmar Jakobs|For Hans-Peter Briegel', '76&Rsquor;|2:1|Karl-Heinz Rummenigge|For Pierre Littbarski']","['60&Rsquor;|2:1|Frank Mcavennie|For Steve Nicol', '74&Rsquor;|2:1|Davie Cooper|For Eamonn Bannon']"
1986,09-06-1986,Soviet Union,Canada,2,0,2,Soviet Union,"Estadio Irapuato, Irapuato",14200,Idrissa Traore,Unknown,2,0.0,0.0,0,0.0,0.0,Valeriy Lobanovskyi,Oleh Blokhin,Tony Waiters,Bruce Wilson,Idrissa Traore (Referee) · Fallaj Khuzam Al Shanar (Ar1) · Gabriel Gonzalez Roa (Ar2),Group Stage,2–0,Mexico,Oleh Blokhin · 58|Oleksandr Zavarov · 74,Unknown,"['58&Rsquor;|1:0|Oleh Blokhin', '74&Rsquor;|2:0|Oleksandr Zavarov']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['57&Rsquor;|0:0|Igor Belanov|For Oleh Protasov', '62&Rsquor;|1:0|Oleksandr Zavarov|For Oleh Blokhin']","['64&Rsquor;|1:0|Branko Šegota|For Paul James', '69&Rsquor;|1:0|George Pakos|For Gerry Gray']"
1986,09-06-1986,Hungary,France,0,3,3,France,"Nou Camp - Estadio Leï¿½N, Leon",31420,Carlos Alberto Silva Valente,Unknown,0,0.0,0.0,3,0.0,0.0,Gyorgy Mezey,Imre Garaba,Henri Michel,Michel Platini,Carlos Alberto Silva Valente (Referee) · Alexis Ponnet (Ar1) · Andre Daina (Ar2),Group Stage,0–3,Mexico,Unknown,Yannick Stopyra · 29|Jean Tigana · 62|Dominique Rocheteau · 84,Unknown,"['29&Rsquor;|0:1|Yannick Stopyra', '62&Rsquor;|0:2|Jean Tigana', '84&Rsquor;|0:3|Dominique Rocheteau']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['41&Rsquor;|0:1|William Ayache', '69&Rsquor;|0:2|Dominique Rocheteau']","['46&Rsquor;|0:1|Antal Nagy|For Péter Hannich', '65&Rsquor;|0:2|György Bognár|For Kálmán Kovács']","['61&Rsquor;|0:1|Dominique Rocheteau|For Jean-Pierre Papin', '71&Rsquor;|0:2|Jean-Marc Ferreri|For Yannick Stopyra']"
1986,11-06-1986,Portugal,Morocco,1,3,2,Morocco,"Tres De Marzo, Guadalajara",28000,Alan Snoddy,Unknown,1,0.0,0.0,3,0.0,0.0,Jose Torres,Fernando Gomes,Jose Faria,Ezzaki Badou,Alan Snoddy (Referee) · Valeri Butenko (Ar1) · Volker Roth (Ar2),Group Stage,1–3,Mexico,Diamantino Miranda · 79,Abderrazak Khairi · 19|Abderrazak Khairi · 27|Abdelkrim Merry · 62,['79&Rsquor;|1:3|Diamantino Miranda'],"['19&Rsquor;|0:1|Abderrazak Khairi', '27&Rsquor;|0:2|Abderrazak Khairi', '62&Rsquor;|0:3|Abdelkrim Merry']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['64&Rsquor;|0:3|Fernando Gomes'],Unknown,"['55&Rsquor;|0:2|Rui Águas|For Álvaro Magalhães', '69&Rsquor;|0:3|Diamantino Miranda|For António Sousa']",['71&Rsquor;|0:3|Abdelaziz Souleimani']
1986,11-06-1986,England,Poland,3,0,3,England,"Tecnologico, Monterrey",22700,Andre Daina,Unknown,3,0.0,0.0,0,0.0,0.0,Bobby Robson,Peter Shilton,Antoni Piechniczek,Zbigniew Boniek,Andre Daina (Referee) · Horst Brummeier (Ar1) · Vojtech Christov (Ar2),Group Stage,3–0,Mexico,Gary Lineker · 9|Gary Lineker · 14|Gary Lineker · 34,Unknown,"['9&Rsquor;|1:0|Gary Lineker', '14&Rsquor;|2:0|Gary Lineker', '34&Rsquor;|3:0|Gary Lineker']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['52&Rsquor;|3:0|Terry Fenwick'],Unknown,"['75&Rsquor;|3:0|Chris Waddle', '86&Rsquor;|3:0|Kerry Dixon|For Gary Lineker']","['22&Rsquor;|2:0|Jan Karaś|For Ryszard Komornicki', '46&Rsquor;|3:0|Andrzej Buncol|For Waldemar Matysik']"
1986,22-06-1986,Spain,Belgium,4,1,3,Spain,"Cuauhtemoc, Puebla",45000,Siegfried Kirschen,Belgium Won On Penalty Kicks Following Extra Time,1,0.0,4.0,1,0.0,5.0,Miguel Munoz,José Antonio Camacho,Guy Thys,Jan Ceulemans,Siegfried Kirschen (Referee) · Edgardo Codesal Mendez (Ar1) · Horst Brummeier (Ar2),Quarter-Finals,(4) 1–1 (5),Mexico,Juan Antonio Señor · 85,Jan Ceulemans · 35,['85&Rsquor;|1:1|Juan Antonio Señor'],['35&Rsquor;|0:1|Jan Ceulemans'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['1|1:0|Juan Antonio Señor', '5|2:2|Chendo', '7|3:3|Emilio Butragueño', '9|4:4|Víctor Muñoz']","['2|1:1|Nico Claesen', '4|1:2|Enzo Scifo', '6|2:3|Hugo Broos', '8|3:4|Patrick Vervoort', '10|4:5|Leo Van Der Elst']",['3|1:1|Eloy Olaya'],Unknown,Unknown,Unknown,Unknown,Unknown,"['39&Rsquor;|0:1|Tomás Reñones', '44&Rsquor;|0:1|Ramón Calderé']","['24&Rsquor;|0:0|Stéphane Demol', '115&Rsquor;|1:1|Georges Grün']","['46&Rsquor;|0:1|Juan Antonio Señor|For Tomás Reñones', '63&Rsquor;|0:1|Eloy Olaya|For Julio Salinas']","['82&Rsquor;|0:1|Hugo Broos', '105&Rsquor;|1:1|Leo Van Der Elst|For Franky Vercauteren']"
1986,22-06-1986,Argentina,England,2,1,1,Argentina,"Estadio Azteca, Mexico City",114580,Ali Bennaceur,Unknown,2,0.0,0.0,1,0.0,0.0,Carlos Bilardo,Diego Maradona,Bobby Robson,Peter Shilton,Ali Bennaceur (Referee) · Berny Ulloa Morera (Ar1) · Bogdan Dotchev (Ar2),Quarter-Finals,2–1,Mexico,Diego Maradona · 51|Diego Maradona · 55,Gary Lineker · 81,"['51&Rsquor;|1:0|Diego Maradona', '55&Rsquor;|2:0|Diego Maradona']",['81&Rsquor;|2:1|Gary Lineker'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['60&Rsquor;|2:0|Sergio Batista'],['9&Rsquor;|0:0|Terry Fenwick'],['75&Rsquor;|2:0|Carlos Daniel Tapia'],"['69&Rsquor;|2:0|Chris Waddle|For Peter Reid', '74&Rsquor;|2:0|John Barnes|For Trevor Steven']"
1986,25-06-1986,Argentina,Belgium,2,0,2,Argentina,"Estadio Azteca, Mexico City",114500,Antonio Marquez Ramirez,Unknown,2,0.0,0.0,0,0.0,0.0,Carlos Bilardo,Diego Maradona,Guy Thys,Jan Ceulemans,Antonio Marquez Ramirez (Referee) · Romulo Mendez Molina (Ar1) · Carlos Alberto Silva Valente (Ar2),Semi-Finals,2–0,Mexico,Diego Maradona · 51|Diego Maradona · 63,Unknown,"['51&Rsquor;|1:0|Diego Maradona', '63&Rsquor;|2:0|Diego Maradona']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['33&Rsquor;|0:0|Jorge Valdano'],['27&Rsquor;|0:0|Daniel Veyt'],['85&Rsquor;|2:0|Ricardo Bochini|For Jorge Burruchaga'],['54&Rsquor;|1:0|Philippe Desmet|For Michel Renquin']
1986,25-06-1986,France,West Germany,0,2,2,West Germany,"Jalisco, Guadalajara",45000,Luigi Agnolin,Unknown,0,0.0,0.0,2,0.0,0.0,Henri Michel,Michel Platini,Franz Beckenbauer,Karl-Heinz Rummenigge,Luigi Agnolin (Referee) · Zoran Petrovic (Ar1) · Lajos Nemeth (Ar2),Semi-Finals,0–2,Mexico,Unknown,Andreas Brehme · 9|Rudi Völler · 90,Unknown,"['9&Rsquor;|0:1|Andreas Brehme', '90&Rsquor;|0:2|Rudi Völler']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['89&Rsquor;|0:1|Luis Fernández'],['59&Rsquor;|0:1|Felix Magath'],"['66&Rsquor;|0:1|Daniel Xuereb|For Bruno Bellone', '72&Rsquor;|0:1|Philippe Vercruysse|For Alain Giresse']",['57&Rsquor;|0:1|Rudi Völler|For Karl-Heinz Rummenigge']
1986,28-06-1986,France,Belgium,4,2,2,France,"Cuauhtemoc, Puebla",21000,George Courtney,Required Extra Time,4,0.0,0.0,2,0.0,0.0,Henri Michel,Patrick Battiston,Guy Thys,Jan Ceulemans,George Courtney (Referee) · Hernan Silva Arce (Ar1) · Jamal Al Sharif (Ar2),Third-Place Match,4–2,Mexico,Jean-Marc Ferreri · 27|Jean-Pierre Papin · 43|Bernard Genghini · 104,Jan Ceulemans · 11|Nico Claesen · 73,"['27&Rsquor;|1:1|Jean-Marc Ferreri', '43&Rsquor;|2:1|Jean-Pierre Papin', '104&Rsquor;|3:2|Bernard Genghini']","['11&Rsquor;|0:1|Jan Ceulemans', '73&Rsquor;|2:2|Nico Claesen']",Unknown,Unknown,Manuel Amoros (P) · 111,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,['63&Rsquor;|2:1|Jean-Marie Pfaff'],"['55&Rsquor;|2:1|Maxime Bossis|For Yvon Le Roux', '83&Rsquor;|2:2|Thierry Tusseau|For Jean Tigana']","['46&Rsquor;|2:1|Franky Van Der Elst|For Michel Renquin', '64&Rsquor;|2:1|Leo Van Der Elst']"
1986,29-06-1986,Argentina,West Germany,3,2,1,Argentina,"Estadio Azteca, Mexico City",114600,Romualdo Arppi Filho,Unknown,3,0.0,0.0,2,0.0,0.0,Carlos Bilardo,Diego Maradona,Franz Beckenbauer,Karl-Heinz Rummenigge,Romualdo Arppi Filho (Referee) · Erik Fredriksson (Ar1) · Berny Ulloa Morera (Ar2),Final,3–2,Mexico,José Luis Brown · 23|Jorge Valdano · 56|Jorge Burruchaga · 84,Karl-Heinz Rummenigge · 74|Rudi Völler · 81,"['23&Rsquor;|1:0|José Luis Brown', '56&Rsquor;|2:0|Jorge Valdano', '84&Rsquor;|3:2|Jorge Burruchaga']","['74&Rsquor;|2:1|Karl-Heinz Rummenigge', '81&Rsquor;|2:2|Rudi Völler']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['17&Rsquor;|0:0|Diego Maradona', '77&Rsquor;|2:1|Julio Olarticoechea', '81&Rsquor;|2:2|Héctor Enrique', '85&Rsquor;|3:2|Nery Pumpido']","['21&Rsquor;|0:0|Lothar Matthäus', '62&Rsquor;|2:0|Hans-Peter Briegel']",['90&Rsquor;|3:2|Marcelo Trobbiani|For Jorge Burruchaga'],"['46&Rsquor;|1:0|Rudi Völler|For Klaus Allofs', '62&Rsquor;|2:0|Dieter Hoeneß|For Felix Magath']"
1986,10-06-1986,Korea Republic,Italy,2,3,1,Italy,"Cuauhtemoc, Puebla",20000,David Socha,Unknown,2,0.0,0.0,3,0.0,0.0,Jung Nam Kim,Park Chang-Sun,Enzo Bearzot,Gaetano Scirea,David Socha (Referee) · Joaquin Urrea (Ar1) · Jamal Al Sharif (Ar2),Group Stage,2–3,Mexico,Choi Soon-Ho · 62|Huh Jung-Moo · 83,Alessandro Altobelli · 17|Alessandro Altobelli · 73,"['62&Rsquor;|1:1|Choi Soon-Ho', '83&Rsquor;|2:3|Huh Jung-Moo']","['17&Rsquor;|0:1|Alessandro Altobelli', '73&Rsquor;|1:2|Alessandro Altobelli']",Unknown,Cho Kwang-Rae (Og) · 82,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"['17&Rsquor;|0:0|Kim Joo-Sung', '35&Rsquor;|0:1|Park Kyung-Hoon', '71&Rsquor;|1:1|Cho Young-Jeung']","['31&Rsquor;|0:1|Salvatore Bagni', '65&Rsquor;|1:1|Gaetano Scirea', '70&Rsquor;|1:1|Pietro Vierchowod']","['46&Rsquor;|0:1|Chung Jong-Soo|For Kim Joo-Sung', '70&Rsquor;|1:1|Kim Jong-Boo|For Byun Byung-Joo']","['67&Rsquor;|1:1|Giuseppe Baresi', '88&Rsquor;|2:3|Gianluca Vialli|For Giuseppe Galderisi']"
